T, S, P0, P1, P2, A1, A2, R1, R2
1072, 13, 50, 0, 92, 2, 0, 8, 22
1073, 13, 50, 0, 93, 2, 0, 8, 22
1074, 13, 50, 0, 93, 2, 0, 8, 24
1075, 13, 50, 0, 93, 2, 0, 8, 24
1076, 13, 50, 0, 93, 2, 0, 8, 25
1077, 13, 50, 0, 93, 2, 0, 8, 25
1078, 13, 50, 0, 94, 2, 0, 8, 24
1079, 13, 50, 0, 95, 2, 0, 8, 23
1080, 13, 49, 0, 95, 2, 0, 8, 23
1081, 13, 48, 0, 95, 2, 0, 8, 25
1082, 13, 48, 0, 95, 2, 0, 8, 25
1083, 13, 48, 0, 95, 2, 0, 8, 25
1084, 13, 48, 0, 95, 2, 0, 8, 25
1085, 13, 48, 0, 95, 2, 0, 8, 25
1086, 13, 48, 0, 96, 2, 0, 8, 24
1087, 13, 47, 0, 96, 2, 0, 8, 24
1088, 13, 46, 0, 96, 2, 0, 8, 24
1089, 13, 46, 0, 96, 2, 0, 8, 25
1090, 13, 46, 0, 96, 2, 0, 8, 24
1091, 13, 46, 0, 96, 2, 0, 8, 24
1092, 13, 46, 0, 97, 2, 0, 8, 23
1093, 13, 45, 0, 97, 2, 0, 8, 23
1094, 13, 44, 0, 98, 3, 0, 7, 22
1095, 13, 43, 0, 98, 3, 0, 7, 23
1096, 13, 42, 0, 99, 3, 0, 7, 22
1097, 13, 40, 0, 99, 3, 0, 7, 23
1098, 13, 39, 0, 100, 3, 0, 7, 22
1099, 13, 38, 0, 100, 3, 0, 7, 23
1100, 13, 37, 0, 100, 3, 0, 7, 23
1101, 13, 36, 0, 100, 3, 0, 7, 23
1102, 13, 35, 0, 100, 3, 0, 7, 23
1103, 13, 35, 0, 100, 3, 0, 7, 23
1104, 13, 35, 0, 100, 2, 0, 8, 23
1105, 13, 35, 0, 101, 2, 0, 8, 22
1106, 13, 34, 0, 101, 2, 0, 8, 22
1107, 13, 33, 0, 103, 2, 0, 8, 20
1108, 13, 32, 0, 103, 2, 0, 8, 21
1109, 13, 32, 0, 103, 2, 0, 8, 21
1110, 13, 32, 0, 103, 3, 0, 7, 23
1111, 13, 32, 0, 103, 3, 0, 7, 23
1112, 13, 32, 0, 103, 4, 0, 6, 23
1113, 13, 32, 0, 104, 4, 0, 6, 22
1114, 13, 32, 0, 105, 4, 0, 6, 21
1115, 13, 32, 0, 105, 4, 0, 6, 21
1116, 13, 32, 0, 105, 4, 0, 6, 22
1117, 13, 32, 0, 105, 4, 0, 6, 23
1118, 13, 32, 0, 105, 4, 0, 6, 23
1119, 13, 32, 0, 105, 4, 0, 6, 23
1120, 13, 32, 0, 105, 5, 0, 5, 23
1121, 13, 31, 0, 105, 5, 0, 5, 23
1122, 13, 31, 0, 107, 5, 0, 5, 21
1123, 13, 31, 0, 108, 5, 0, 5, 20
1124, 13, 31, 0, 108, 5, 0, 5, 20
1125, 13, 31, 0, 110, 5, 0, 5, 20
1126, 13, 30, 0, 112, 5, 0, 5, 19
1127, 13, 29, 0, 114, 5, 0, 5, 17
1128, 13, 29, 0, 114, 5, 0, 5, 19
1129, 13, 28, 0, 114, 5, 0, 5, 21
1130, 13, 28, 0, 114, 5, 0, 5, 23
1131, 13, 28, 0, 114, 5, 0, 5, 23
1132, 13, 28, 0, 114, 4, 0, 6, 23
1133, 13, 28, 0, 115, 4, 0, 6, 23
1134, 13, 28, 0, 115, 4, 0, 6, 23
1135, 13, 27, 0, 115, 4, 0, 6, 23
1136, 13, 27, 0, 115, 4, 0, 6, 24
1137, 13, 27, 0, 115, 4, 0, 6, 24
1138, 13, 27, 0, 116, 4, 0, 6, 23
1139, 13, 27, 0, 116, 4, 0, 6, 23
1140, 13, 26, 0, 116, 4, 0, 6, 23
1141, 13, 26, 0, 116, 4, 0, 6, 24
1142, 13, 26, 0, 116, 4, 0, 6, 24
1143, 13, 26, 0, 116, 4, 0, 6, 24
1144, 13, 25, 0, 116, 4, 0, 6, 24
1145, 13, 25, 0, 116, 4, 0, 6, 24
1146, 13, 24, 0, 116, 4, 0, 6, 24
1147, 13, 24, 0, 117, 4, 0, 6, 23
1148, 13, 24, 0, 117, 4, 0, 6, 23
1149, 13, 24, 0, 117, 4, 0, 6, 24
1150, 13, 24, 0, 117, 4, 0, 6, 24
1151, 13, 21, 0, 118, 4, 0, 5, 24
1152, 13, 20, 0, 119, 4, 0, 5, 23
1153, 13, 20, 0, 120, 4, 0, 5, 22
1154, 13, 19, 0, 120, 4, 0, 5, 23
1155, 13, 18, 0, 120, 3, 0, 6, 24
1156, 13, 16, 0, 120, 3, 0, 6, 25
1157, 13, 16, 0, 121, 3, 0, 6, 24
1158, 13, 16, 0, 121, 3, 0, 6, 24
1159, 13, 15, 0, 121, 3, 0, 6, 24
1160, 13, 14, 0, 122, 3, 0, 6, 24
1161, 13, 14, 0, 122, 3, 0, 6, 24
1162, 13, 13, 0, 123, 3, 0, 6, 23
1163, 13, 13, 0, 123, 3, 0, 6, 23
1164, 13, 13, 0, 123, 3, 0, 6, 23
1165, 13, 11, 0, 123, 3, 0, 6, 24
1166, 13, 11, 0, 123, 3, 0, 6, 24
1167, 13, 11, 0, 123, 3, 0, 6, 24
1168, 13, 11, 0, 123, 3, 0, 6, 24
1169, 13, 11, 0, 123, 3, 0, 6, 25
1170, 13, 10, 0, 123, 3, 0, 6, 25
1171, 13, 10, 0, 123, 2, 0, 7, 25
1172, 13, 10, 0, 125, 2, 0, 7, 24
1173, 13, 9, 0, 126, 1, 0, 8, 23
1174, 13, 9, 0, 126, 1, 0, 8, 23
1175, 13, 9, 0, 126, 1, 0, 8, 25
1176, 13, 9, 0, 126, 1, 0, 8, 26
1177, 13, 9, 0, 126, 1, 0, 8, 26
1178, 13, 9, 0, 126, 1, 0, 8, 26
1179, 13, 9, 0, 129, 1, 0, 8, 23
1180, 13, 8, 0, 129, 1, 0, 8, 23
1181, 13, 8, 0, 130, 0, 0, 8, 22
1182, 13, 8, 0, 132, 0, 0, 8, 23
1183, 13, 8, 0, 132, 0, 0, 8, 23
1184, 13, 8, 0, 132, 0, 0, 8, 24
1185, 13, 8, 0, 133, 0, 0, 8, 25
1186, 13, 8, 0, 133, 0, 0, 8, 25
1187, 13, 8, 0, 134, 0, 0, 8, 24
1188, 13, 7, 0, 134, 0, 0, 8, 25
1189, 13, 7, 0, 134, 0, 0, 8, 25
1190, 13, 7, 0, 135, 0, 0, 7, 25
1191, 13, 7, 0, 135, 0, 0, 7, 25
1192, 13, 6, 0, 135, 0, 0, 7, 25
1193, 13, 5, 0, 135, 0, 0, 7, 26
1194, 13, 5, 0, 137, 0, 0, 7, 24
1195, 13, 5, 0, 138, 0, 0, 7, 23
1196, 13, 5, 0, 138, 0, 0, 7, 23
1197, 13, 5, 0, 139, 1, 0, 6, 24
1198, 13, 5, 0, 139, 1, 0, 6, 25
1199, 13, 5, 0, 139, 1, 0, 6, 25
1200, 13, 5, 0, 139, 1, 0, 5, 26
1201, 13, 4, 0, 140, 1, 0, 5, 25
1202, 13, 4, 0, 140, 1, 0, 5, 25
1203, 13, 4, 0, 141, 1, 0, 5, 24
1204, 13, 4, 0, 143, 1, 0, 5, 23
1205, 13, 3, 0, 143, 1, 0, 5, 23
1206, 13, 3, 0, 143, 1, 0, 5, 23
1207, 13, 2, 0, 143, 1, 0, 5, 25
1208, 13, 1, 0, 143, 1, 0, 5, 25
1209, 13, 1, 0, 144, 1, 0, 5, 24
1210, 13, 1, 0, 144, 1, 0, 5, 24
1211, 13, 0, 0, 144, 1, 0, 5, 24
